timestamp,db_host,query_type,avg_latency_ms,p95_latency_ms,p99_latency_ms,qps,slow_query_count
2024-03-20T04:45:00,pg-primary,UPDATE,10.7,33.1,49.9,17,0
2024-03-20T04:45:00,pg-replica,SELECT,5.4,17.5,39.2,58,0
2024-03-20T04:45:00,pg-replica,INSERT,9.7,26.2,40.5,14,0
2024-03-20T04:45:00,pg-replica,UPDATE,10.4,35.8,67.3,15,0
2024-03-20T04:50:00,pg-primary,SELECT,5.2,18.0,42.5,70,0
2024-03-20T04:50:00,pg-primary,INSERT,10.9,30.4,68.4,17,0
2024-03-20T04:50:00,pg-primary,UPDATE,9.6,28.7,55.4,15,0
2024-03-20T04:50:00,pg-replica,SELECT,4.9,15.5,36.1,57,0
2024-03-20T04:50:00,pg-replica,INSERT,9.9,33.5,66.3,14,0
2024-03-20T04:50:00,pg-replica,UPDATE,10.1,31.4,60.7,12,0
2024-03-20T04:55:00,pg-primary,SELECT,5.1,14.4,28.3,61,0
2024-03-20T04:55:00,pg-primary,INSERT,10.7,33.4,67.5,16,0
2024-03-20T04:55:00,pg-primary,UPDATE,11.0,37.6,74.4,15,0
2024-03-20T04:55:00,pg-replica,SELECT,5.8,17.5,31.4,53,0
2024-03-20T04:55:00,pg-replica,INSERT,10.1,25.8,41.4,14,0
2024-03-20T04:55:00,pg-replica,UPDATE,9.3,25.6,45.0,13,0
2024-03-20T05:00:00,pg-primary,SELECT,5.3,13.8,29.9,62,0
2024-03-20T05:00:00,pg-primary,INSERT,9.7,32.7,58.7,15,0
2024-03-20T05:00:00,pg-primary,UPDATE,9.4,29.9,63.5,15,0
2024-03-20T05:00:00,pg-replica,SELECT,5.2,14.0,31.5,57,1
2024-03-20T05:00:00,pg-replica,INSERT,8.8,22.9,46.5,16,0
2024-03-20T05:00:00,pg-replica,UPDATE,10.5,33.6,79.7,17,0
2024-03-20T05:05:00,pg-primary,SELECT,4.9,14.5,30.7,66,0
2024-03-20T05:05:00,pg-primary,INSERT,9.3,26.9,48.5,13,0
2024-03-20T05:05:00,pg-primary,UPDATE,10.1,26.4,40.1,18,0
2024-03-20T05:05:00,pg-replica,SELECT,5.2,16.3,31.6,68,0
2024-03-20T05:05:00,pg-replica,INSERT,8.7,23.5,42.4,13,0
2024-03-20T05:05:00,pg-replica,UPDATE,10.6,28.1,61.9,15,0
2024-03-20T05:10:00,pg-primary,SELECT,4.9,16.4,34.1,62,0
2024-03-20T05:10:00,pg-primary,INSERT,10.2,25.5,54.3,15,0
2024-03-20T05:10:00,pg-primary,UPDATE,7.3,24.4,54.6,13,0
2024-03-20T05:10:00,pg-replica,SELECT,4.9,14.5,30.3,67,0
2024-03-20T05:10:00,pg-replica,INSERT,9.0,29.9,59.5,15,0
2024-03-20T05:10:00,pg-replica,UPDATE,9.2,23.7,56.6,16,0
2024-03-20T05:15:00,pg-primary,SELECT,5.3,15.8,38.6,55,0
2024-03-20T05:15:00,pg-primary,INSERT,10.8,29.1,53.7,15,0
2024-03-20T05:15:00,pg-primary,UPDATE,10.7,36.5,67.1,13,0
2024-03-20T05:15:00,pg-replica,SELECT,4.9,13.6,30.0,57,0
2024-03-20T05:15:00,pg-replica,INSERT,9.5,30.2,67.6,16,0
2024-03-20T05:15:00,pg-replica,UPDATE,10.8,30.0,67.5,13,0
2024-03-20T05:20:00,pg-primary,SELECT,4.8,12.9,27.1,65,0
2024-03-20T05:20:00,pg-primary,INSERT,10.9,29.4,45.5,15,0
2024-03-20T05:20:00,pg-primary,UPDATE,10.2,29.2,48.5,16,1
2024-03-20T05:20:00,pg-replica,SELECT,5.2,15.2,32.1,60,0
2024-03-20T05:20:00,pg-replica,INSERT,10.5,28.9,53.2,15,0
2024-03-20T05:20:00,pg-replica,UPDATE,10.6,28.0,61.4,14,0
2024-03-20T05:25:00,pg-primary,SELECT,4.9,15.8,38.3,54,0
2024-03-20T05:25:00,pg-primary,INSERT,10.3,26.7,56.5,14,0
2024-03-20T05:25:00,pg-primary,UPDATE,7.6,25.3,39.1,17,0
2024-03-20T05:25:00,pg-replica,SELECT,5.8,15.3,27.4,50,0
2024-03-20T05:25:00,pg-replica,INSERT,10.4,33.7,53.9,14,0
2024-03-20T05:25:00,pg-replica,UPDATE,11.3,33.1,63.4,17,0
2024-03-20T05:30:00,pg-primary,SELECT,4.6,15.3,28.2,57,0
2024-03-20T05:30:00,pg-primary,INSERT,8.8,25.3,54.7,17,0
2024-03-20T05:30:00,pg-primary,UPDATE,11.4,33.2,57.4,15,0
2024-03-20T05:30:00,pg-replica,SELECT,4.5,15.2,34.9,64,0
2024-03-20T05:30:00,pg-replica,INSERT,10.2,27.0,40.7,16,0
2024-03-20T05:30:00,pg-replica,UPDATE,10.7,37.4,62.3,16,0
2024-03-20T05:35:00,pg-primary,SELECT,5.3,16.8,36.0,62,0
2024-03-20T05:35:00,pg-primary,INSERT,8.9,28.2,57.0,13,0
2024-03-20T05:35:00,pg-primary,UPDATE,11.0,34.9,71.7,14,0
2024-03-20T05:35:00,pg-replica,SELECT,5.1,14.0,28.5,60,0
2024-03-20T05:35:00,pg-replica,INSERT,9.3,27.3,46.5,12,0
2024-03-20T05:35:00,pg-replica,UPDATE,9.1,30.9,70.4,13,0
2024-03-20T05:40:00,pg-primary,SELECT,5.2,14.5,22.3,55,0
2024-03-20T05:40:00,pg-primary,INSERT,10.0,34.8,62.1,14,0
2024-03-20T05:40:00,pg-primary,UPDATE,10.7,32.3,73.0,15,0
2024-03-20T05:40:00,pg-replica,SELECT,5.2,14.2,32.4,52,0
2024-03-20T05:40:00,pg-replica,INSERT,7.1,18.5,28.9,14,0
2024-03-20T05:40:00,pg-replica,UPDATE,9.8,30.9,50.2,15,0
2024-03-20T05:45:00,pg-primary,SELECT,5.8,17.1,42.4,66,0
2024-03-20T05:45:00,pg-primary,INSERT,8.1,25.2,51.2,14,0
2024-03-20T05:45:00,pg-primary,UPDATE,9.5,26.4,60.3,15,0
2024-03-20T05:45:00,pg-replica,SELECT,4.9,13.4,24.4,53,0
2024-03-20T05:45:00,pg-replica,INSERT,9.1,26.0,41.5,14,0
2024-03-20T05:45:00,pg-replica,UPDATE,10.3,34.9,69.1,15,0
2024-03-20T05:50:00,pg-primary,SELECT,5.2,15.6,32.6,54,0
2024-03-20T05:50:00,pg-primary,INSERT,9.9,28.9,56.1,17,0
2024-03-20T05:50:00,pg-primary,UPDATE,9.5,33.0,76.8,15,0
2024-03-20T05:50:00,pg-replica,SELECT,4.9,15.8,37.4,57,0
2024-03-20T05:50:00,pg-replica,INSERT,10.5,31.1,69.9,16,0
2024-03-20T05:50:00,pg-replica,UPDATE,11.3,32.9,53.3,14,0
2024-03-20T05:55:00,pg-primary,SELECT,4.9,13.1,24.5,65,0
2024-03-20T05:55:00,pg-primary,INSERT,8.2,21.8,45.5,15,0
2024-03-20T05:55:00,pg-primary,UPDATE,10.6,36.1,61.9,16,1
2024-03-20T05:55:00,pg-replica,SELECT,5.3,18.0,34.5,64,0
2024-03-20T05:55:00,pg-replica,INSERT,9.4,32.1,73.1,13,0
2024-03-20T05:55:00,pg-replica,UPDATE,8.7,26.0,51.1,13,0
2024-03-20T06:00:00,pg-primary,SELECT,5.2,17.4,31.8,63,0
2024-03-20T06:00:00,pg-primary,INSERT,9.4,27.2,55.5,16,0
2024-03-20T06:00:00,pg-primary,UPDATE,9.5,30.6,65.6,17,1
2024-03-20T06:00:00,pg-replica,SELECT,4.2,13.5,27.8,55,0
2024-03-20T06:00:00,pg-replica,INSERT,10.9,29.3,62.2,15,0
2024-03-20T06:00:00,pg-replica,UPDATE,9.4,28.0,67.1,15,0
2024-03-20T06:05:00,pg-primary,SELECT,5.8,15.6,23.6,61,0
2024-03-20T06:05:00,pg-primary,INSERT,9.4,27.7,64.0,12,0
2024-03-20T06:05:00,pg-primary,UPDATE,9.4,23.8,56.3,17,0
2024-03-20T06:05:00,pg-replica,SELECT,4.1,11.7,20.5,66,0
2024-03-20T06:05:00,pg-replica,INSERT,10.3,27.5,45.2,15,0
2024-03-20T06:05:00,pg-replica,UPDATE,9.6,25.7,54.4,16,0
2024-03-20T06:10:00,pg-primary,SELECT,5.1,13.1,24.7,57,0
2024-03-20T06:10:00,pg-primary,INSERT,9.6,31.8,51.6,16,0
2024-03-20T06:10:00,pg-primary,UPDATE,11.6,35.8,71.3,15,0
2024-03-20T06:10:00,pg-replica,SELECT,5.1,15.2,29.0,61,0
2024-03-20T06:10:00,pg-replica,INSERT,10.1,27.6,65.9,15,0
2024-03-20T06:10:00,pg-replica,UPDATE,9.7,29.5,67.4,14,1
2024-03-20T06:15:00,pg-primary,SELECT,5.5,14.2,30.2,65,0
2024-03-20T06:15:00,pg-primary,INSERT,8.0,26.1,53.3,18,1
2024-03-20T06:15:00,pg-primary,UPDATE,11.0,32.5,48.8,12,0
2024-03-20T06:15:00,pg-replica,SELECT,4.7,11.7,28.4,76,0
2024-03-20T06:15:00,pg-replica,INSERT,10.2,33.9,63.7,14,0
2024-03-20T06:15:00,pg-replica,UPDATE,9.0,22.8,51.1,14,0
2024-03-20T06:20:00,pg-primary,SELECT,4.8,14.0,22.7,65,0
2024-03-20T06:20:00,pg-primary,INSERT,9.8,30.5,74.9,17,0
2024-03-20T06:20:00,pg-primary,UPDATE,11.4,32.3,57.0,15,0
2024-03-20T06:20:00,pg-replica,SELECT,5.0,14.3,28.0,77,0
2024-03-20T06:20:00,pg-replica,INSERT,9.9,31.6,67.8,17,0
2024-03-20T06:20:00,pg-replica,UPDATE,11.2,32.7,78.3,14,0
2024-03-20T06:25:00,pg-primary,SELECT,4.2,12.7,29.1,59,0
2024-03-20T06:25:00,pg-primary,INSERT,11.9,37.6,81.7,16,0
2024-03-20T06:25:00,pg-primary,UPDATE,11.5,38.1,70.9,16,0
2024-03-20T06:25:00,pg-replica,SELECT,5.0,14.8,35.9,59,0
2024-03-20T06:25:00,pg-replica,INSERT,10.2,25.8,46.0,16,0
2024-03-20T06:25:00,pg-replica,UPDATE,11.2,31.3,69.4,16,0
2024-03-20T06:30:00,pg-primary,SELECT,5.6,16.0,28.5,68,0
2024-03-20T06:30:00,pg-primary,INSERT,10.2,33.8,64.0,16,0
2024-03-20T06:30:00,pg-primary,UPDATE,9.1,27.1,55.6,14,0
2024-03-20T06:30:00,pg-replica,SELECT,4.7,12.1,19.8,53,0
2024-03-20T06:30:00,pg-replica,INSERT,10.3,31.6,54.7,12,0
2024-03-20T06:30:00,pg-replica,UPDATE,10.5,36.8,80.7,17,0
2024-03-20T06:35:00,pg-primary,SELECT,4.9,15.1,29.4,68,0
2024-03-20T06:35:00,pg-primary,INSERT,10.3,35.4,68.5,15,0
2024-03-20T06:35:00,pg-primary,UPDATE,10.0,31.7,62.4,13,0
2024-03-20T06:35:00,pg-replica,SELECT,5.3,14.6,28.1,57,0
2024-03-20T06:35:00,pg-replica,INSERT,10.0,27.0,42.8,15,0
2024-03-20T06:35:00,pg-replica,UPDATE,9.8,28.6,45.0,11,0
2024-03-20T06:40:00,pg-primary,SELECT,5.3,14.9,31.7,66,0
2024-03-20T06:40:00,pg-primary,INSERT,10.5,32.8,60.1,13,0
2024-03-20T06:40:00,pg-primary,UPDATE,10.5,28.7,52.8,16,0
2024-03-20T06:40:00,pg-replica,SELECT,5.3,17.5,37.0,46,0
2024-03-20T06:40:00,pg-replica,INSERT,8.6,26.5,42.0,15,0
2024-03-20T06:40:00,pg-replica,UPDATE,9.2,23.7,38.6,18,0
2024-03-20T06:45:00,pg-primary,SELECT,4.7,13.3,28.2,68,0
2024-03-20T06:45:00,pg-primary,INSERT,9.2,26.6,42.4,15,0
2024-03-20T06:45:00,pg-primary,UPDATE,9.3,28.7,62.1,16,0
2024-03-20T06:45:00,pg-replica,SELECT,5.3,16.5,30.3,48,0
2024-03-20T06:45:00,pg-replica,INSERT,9.3,27.6,50.4,15,0
2024-03-20T06:45:00,pg-replica,UPDATE,9.7,31.9,54.0,15,0
2024-03-20T06:50:00,pg-primary,SELECT,4.7,12.9,24.8,59,0
2024-03-20T06:50:00,pg-primary,INSERT,10.1,25.8,46.7,18,0
2024-03-20T06:50:00,pg-primary,UPDATE,11.0,35.8,64.8,17,0
2024-03-20T06:50:00,pg-replica,SELECT,5.3,14.9,27.9,64,0
2024-03-20T06:50:00,pg-replica,INSERT,10.1,32.0,49.8,12,0
2024-03-20T06:50:00,pg-replica,UPDATE,10.7,28.7,48.9,14,0
2024-03-20T06:55:00,pg-primary,SELECT,4.5,12.9,27.9,54,0
2024-03-20T06:55:00,pg-primary,INSERT,9.3,28.5,70.3,14,0
2024-03-20T06:55:00,pg-primary,UPDATE,9.3,24.8,48.4,15,0
2024-03-20T06:55:00,pg-replica,SELECT,5.0,13.6,23.6,61,0
2024-03-20T06:55:00,pg-replica,INSERT,9.5,30.7,75.2,14,0
2024-03-20T06:55:00,pg-replica,UPDATE,10.2,35.5,66.2,16,0
2024-03-20T07:00:00,pg-primary,SELECT,5.1,13.2,23.7,63,0
2024-03-20T07:00:00,pg-primary,INSERT,10.0,25.4,43.1,15,0
2024-03-20T07:00:00,pg-primary,UPDATE,11.8,38.1,70.2,14,0
2024-03-20T07:00:00,pg-replica,SELECT,6.0,20.3,30.9,62,0
2024-03-20T07:00:00,pg-replica,INSERT,9.1,30.0,48.3,16,0
2024-03-20T07:00:00,pg-replica,UPDATE,10.1,32.0,78.0,18,0
2024-03-20T07:05:00,pg-primary,SELECT,4.8,16.1,38.2,63,1
2024-03-20T07:05:00,pg-primary,INSERT,11.6,31.2,58.6,14,0
2024-03-20T07:05:00,pg-primary,UPDATE,11.0,38.1,66.5,17,0
2024-03-20T07:05:00,pg-replica,SELECT,5.2,17.2,31.5,67,0
2024-03-20T07:05:00,pg-replica,INSERT,10.6,35.7,84.0,18,0
2024-03-20T07:05:00,pg-replica,UPDATE,10.1,30.0,64.9,16,0
2024-03-20T07:10:00,pg-primary,SELECT,5.2,17.0,36.5,53,0
2024-03-20T07:10:00,pg-primary,INSERT,9.1,26.3,57.6,15,0
2024-03-20T07:10:00,pg-primary,UPDATE,8.9,24.5,46.6,17,0
2024-03-20T07:10:00,pg-replica,SELECT,5.3,14.4,34.1,61,0
2024-03-20T07:10:00,pg-replica,INSERT,10.5,35.6,73.8,16,0
2024-03-20T07:10:00,pg-replica,UPDATE,9.5,24.5,47.7,15,0
2024-03-20T07:15:00,pg-primary,SELECT,5.5,16.4,34.8,54,0
2024-03-20T07:15:00,pg-primary,INSERT,8.5,23.9,45.0,16,0
2024-03-20T07:15:00,pg-primary,UPDATE,10.7,33.5,62.3,18,0
2024-03-20T07:15:00,pg-replica,SELECT,4.3,14.1,34.2,59,0
2024-03-20T07:15:00,pg-replica,INSERT,10.2,25.9,44.1,15,0
2024-03-20T07:15:00,pg-replica,UPDATE,9.4,29.9,53.1,18,0
2024-03-20T07:20:00,pg-primary,SELECT,3.3,11.6,26.0,59,0
2024-03-20T07:20:00,pg-primary,INSERT,10.8,36.0,82.2,15,0
2024-03-20T07:20:00,pg-primary,UPDATE,10.6,32.6,70.2,13,0
2024-03-20T07:20:00,pg-replica,SELECT,5.0,14.5,25.1,57,0
2024-03-20T07:20:00,pg-replica,INSERT,8.9,26.7,61.1,15,0
2024-03-20T07:20:00,pg-replica,UPDATE,8.3,23.3,39.3,16,0
2024-03-20T07:25:00,pg-primary,SELECT,4.2,11.5,22.4,55,0
2024-03-20T07:25:00,pg-primary,INSERT,9.5,32.8,49.6,15,0
2024-03-20T07:25:00,pg-primary,UPDATE,8.2,23.4,44.9,14,0
2024-03-20T07:25:00,pg-replica,SELECT,5.1,14.4,22.0,53,0
2024-03-20T07:25:00,pg-replica,INSERT,7.8,20.7,50.7,14,0
2024-03-20T07:25:00,pg-replica,UPDATE,8.9,30.0,74.4,14,0
2024-03-20T07:30:00,pg-primary,SELECT,5.5,16.6,28.1,66,0
2024-03-20T07:30:00,pg-primary,INSERT,8.0,20.7,33.2,16,0
2024-03-20T07:30:00,pg-primary,UPDATE,9.9,31.6,62.9,15,0
2024-03-20T07:30:00,pg-replica,SELECT,5.4,14.8,31.9,59,0
2024-03-20T07:30:00,pg-replica,INSERT,10.1,30.6,51.2,16,0
2024-03-20T07:30:00,pg-replica,UPDATE,10.3,31.2,61.7,16,0
2024-03-20T07:35:00,pg-primary,SELECT,5.5,18.6,30.3,62,1
2024-03-20T07:35:00,pg-primary,INSERT,9.7,30.2,73.6,13,0
2024-03-20T07:35:00,pg-primary,UPDATE,9.4,29.9,53.1,16,0
2024-03-20T07:35:00,pg-replica,SELECT,5.5,18.1,36.6,62,0
2024-03-20T07:35:00,pg-replica,INSERT,8.9,26.4,54.7,15,0
2024-03-20T07:35:00,pg-replica,UPDATE,10.8,34.6,76.5,14,0
2024-03-20T07:40:00,pg-primary,SELECT,5.7,18.7,31.4,60,0
2024-03-20T07:40:00,pg-primary,INSERT,9.9,33.7,56.8,13,1
2024-03-20T07:40:00,pg-primary,UPDATE,9.6,33.0,57.4,16,0
2024-03-20T07:40:00,pg-replica,SELECT,4.7,16.1,35.4,56,0
2024-03-20T07:40:00,pg-replica,INSERT,9.3,27.9,69.5,10,0
2024-03-20T07:40:00,pg-replica,UPDATE,10.4,34.0,62.1,15,0
2024-03-20T07:45:00,pg-primary,SELECT,5.1,15.4,30.2,68,0
2024-03-20T07:45:00,pg-primary,INSERT,10.0,32.5,76.5,14,0
2024-03-20T07:45:00,pg-primary,UPDATE,10.1,26.4,63.8,14,0
2024-03-20T07:45:00,pg-replica,SELECT,4.8,14.7,25.6,60,0
2024-03-20T07:45:00,pg-replica,INSERT,9.8,32.6,76.4,15,0
2024-03-20T07:45:00,pg-replica,UPDATE,10.7,32.4,61.2,16,0
2024-03-20T07:50:00,pg-primary,SELECT,5.4,17.2,28.4,57,0
2024-03-20T07:50:00,pg-primary,INSERT,11.5,31.1,68.4,15,0
2024-03-20T07:50:00,pg-primary,UPDATE,8.4,26.5,58.7,16,0
2024-03-20T07:50:00,pg-replica,SELECT,4.9,12.4,28.1,62,0
2024-03-20T07:50:00,pg-replica,INSERT,7.7,22.2,38.6,16,0
2024-03-20T07:50:00,pg-replica,UPDATE,10.9,29.4,63.7,15,0
2024-03-20T07:55:00,pg-primary,SELECT,6.0,19.8,46.2,62,0
2024-03-20T07:55:00,pg-primary,INSERT,9.6,27.1,55.9,15,0
2024-03-20T07:55:00,pg-primary,UPDATE,10.6,32.3,78.9,16,0
2024-03-20T07:55:00,pg-replica,SELECT,4.8,14.0,25.3,63,0
2024-03-20T07:55:00,pg-replica,INSERT,10.7,27.5,63.6,14,0
2024-03-20T07:55:00,pg-replica,UPDATE,10.6,29.8,62.6,15,0
2024-03-20T08:00:00,pg-primary,SELECT,5.0,15.1,37.6,134,0
2024-03-20T08:00:00,pg-primary,INSERT,11.3,39.4,86.5,31,0
2024-03-20T08:00:00,pg-primary,UPDATE,7.6,24.2,44.4,28,0
2024-03-20T08:00:00,pg-replica,SELECT,4.6,13.7,25.1,152,0
2024-03-20T08:00:00,pg-replica,INSERT,9.2,26.4,56.5,33,0
2024-03-20T08:00:00,pg-replica,UPDATE,10.7,33.4,80.1,32,0
2024-03-20T08:05:00,pg-primary,SELECT,5.8,18.8,39.8,141,0
2024-03-20T08:05:00,pg-primary,INSERT,9.8,26.6,40.9,34,0
2024-03-20T08:05:00,pg-primary,UPDATE,9.4,32.3,72.3,31,0
2024-03-20T08:05:00,pg-replica,SELECT,4.5,13.5,33.5,112,0
2024-03-20T08:05:00,pg-replica,INSERT,9.3,23.6,55.3,31,0
2024-03-20T08:05:00,pg-replica,UPDATE,7.9,25.0,43.7,31,0
2024-03-20T08:10:00,pg-primary,SELECT,4.3,13.3,24.9,123,0
2024-03-20T08:10:00,pg-primary,INSERT,12.0,30.9,52.3,33,0
2024-03-20T08:10:00,pg-primary,UPDATE,9.6,25.9,41.3,27,0
2024-03-20T08:10:00,pg-replica,SELECT,5.3,13.8,30.6,125,0
2024-03-20T08:10:00,pg-replica,INSERT,11.5,31.5,52.8,32,0
2024-03-20T08:10:00,pg-replica,UPDATE,8.7,24.0,54.7,34,0
2024-03-20T08:15:00,pg-primary,SELECT,5.6,16.4,27.3,115,1
2024-03-20T08:15:00,pg-primary,INSERT,9.8,32.7,74.9,27,0
2024-03-20T08:15:00,pg-primary,UPDATE,10.1,33.9,76.7,36,0
2024-03-20T08:15:00,pg-replica,SELECT,5.5,15.1,29.6,146,0
2024-03-20T08:15:00,pg-replica,INSERT,10.3,31.9,50.2,35,0
2024-03-20T08:15:00,pg-replica,UPDATE,10.4,26.0,52.1,34,0
2024-03-20T08:20:00,pg-primary,SELECT,4.4,15.2,37.0,142,0
2024-03-20T08:20:00,pg-primary,INSERT,8.6,26.5,50.5,33,0
2024-03-20T08:20:00,pg-primary,UPDATE,10.5,30.4,62.8,34,1
2024-03-20T08:20:00,pg-replica,SELECT,5.0,16.0,32.1,158,0
2024-03-20T08:20:00,pg-replica,INSERT,10.1,32.3,69.5,37,0
2024-03-20T08:20:00,pg-replica,UPDATE,10.0,33.2,70.7,33,0
2024-03-20T08:25:00,pg-primary,SELECT,4.3,13.6,23.9,111,0
2024-03-20T08:25:00,pg-primary,INSERT,10.0,34.4,80.5,37,0
2024-03-20T08:25:00,pg-primary,UPDATE,10.1,31.9,77.0,29,0
2024-03-20T08:25:00,pg-replica,SELECT,5.5,14.8,28.4,120,0
2024-03-20T08:25:00,pg-replica,INSERT,9.3,26.1,64.5,31,0
2024-03-20T08:25:00,pg-replica,UPDATE,9.6,32.5,72.5,35,0
2024-03-20T08:30:00,pg-primary,SELECT,5.4,17.6,32.5,143,0
2024-03-20T08:30:00,pg-primary,INSERT,10.9,30.6,76.2,31,0
2024-03-20T08:30:00,pg-primary,UPDATE,9.9,25.6,56.2,28,0
2024-03-20T08:30:00,pg-replica,SELECT,5.0,14.3,31.5,121,0
2024-03-20T08:30:00,pg-replica,INSERT,10.6,36.6,71.3,33,0
2024-03-20T08:30:00,pg-replica,UPDATE,10.6,34.5,60.7,33,0
2024-03-20T08:35:00,pg-primary,SELECT,4.7,14.7,31.3,135,0
2024-03-20T08:35:00,pg-primary,INSERT,9.7,27.0,49.8,35,0
2024-03-20T08:35:00,pg-primary,UPDATE,9.4,29.9,47.8,37,0
2024-03-20T08:35:00,pg-replica,SELECT,5.7,19.7,31.5,130,0
2024-03-20T08:35:00,pg-replica,INSERT,10.0,31.0,77.0,33,0
2024-03-20T08:35:00,pg-replica,UPDATE,9.1,26.7,49.9,33,0
2024-03-20T08:40:00,pg-primary,SELECT,3.8,12.5,30.5,123,1
2024-03-20T08:40:00,pg-primary,INSERT,10.9,30.8,49.3,33,0
2024-03-20T08:40:00,pg-primary,UPDATE,10.4,33.6,80.2,35,0
2024-03-20T08:40:00,pg-replica,SELECT,5.3,16.9,39.1,122,0
2024-03-20T08:40:00,pg-replica,INSERT,11.0,34.8,68.8,31,0
2024-03-20T08:40:00,pg-replica,UPDATE,12.5,41.4,62.8,32,0
2024-03-20T08:45:00,pg-primary,SELECT,5.1,16.9,30.9,113,0
2024-03-20T08:45:00,pg-primary,INSERT,8.9,22.9,44.2,35,0
2024-03-20T08:45:00,pg-primary,UPDATE,9.0,31.5,74.3,37,1
2024-03-20T08:45:00,pg-replica,SELECT,4.9,13.0,26.2,137,0
2024-03-20T08:45:00,pg-replica,INSERT,9.1,27.5,44.7,33,0
2024-03-20T08:45:00,pg-replica,UPDATE,9.4,31.8,53.0,29,0
2024-03-20T08:50:00,pg-primary,SELECT,5.1,16.1,28.0,134,0
2024-03-20T08:50:00,pg-primary,INSERT,9.8,28.7,63.5,31,0
2024-03-20T08:50:00,pg-primary,UPDATE,11.9,40.6,92.1,33,0
2024-03-20T08:50:00,pg-replica,SELECT,3.9,10.3,16.9,133,0
2024-03-20T08:50:00,pg-replica,INSERT,9.7,25.0,54.8,38,0
2024-03-20T08:50:00,pg-replica,UPDATE,10.1,31.9,59.8,28,0
2024-03-20T08:55:00,pg-primary,SELECT,4.2,12.1,25.9,106,0
2024-03-20T08:55:00,pg-primary,INSERT,10.3,26.8,42.6,30,0
2024-03-20T08:55:00,pg-primary,UPDATE,10.9,37.4,83.9,35,0
2024-03-20T08:55:00,pg-replica,SELECT,5.8,17.7,26.6,104,0
2024-03-20T08:55:00,pg-replica,INSERT,10.5,35.0,86.9,31,0
2024-03-20T08:55:00,pg-replica,UPDATE,9.2,27.9,58.6,27,0
2024-03-20T09:00:00,pg-primary,SELECT,5.5,16.7,32.7,172,0
2024-03-20T09:00:00,pg-primary,INSERT,10.6,31.4,65.9,34,0
2024-03-20T09:00:00,pg-primary,UPDATE,11.2,36.9,81.3,35,0
2024-03-20T09:00:00,pg-replica,SELECT,5.3,18.4,40.6,150,0
2024-03-20T09:00:00,pg-replica,INSERT,10.3,30.7,67.7,30,0
2024-03-20T09:00:00,pg-replica,UPDATE,9.1,24.6,54.9,44,0
2024-03-20T09:05:00,pg-primary,SELECT,4.3,10.9,25.8,157,0
2024-03-20T09:05:00,pg-primary,INSERT,7.8,24.5,57.6,44,0
2024-03-20T09:05:00,pg-primary,UPDATE,9.9,28.2,61.4,44,0
2024-03-20T09:05:00,pg-replica,SELECT,4.5,12.6,27.7,162,0
2024-03-20T09:05:00,pg-replica,INSERT,11.9,34.3,55.9,38,0
2024-03-20T09:05:00,pg-replica,UPDATE,10.7,34.2,67.0,31,0
2024-03-20T09:10:00,pg-primary,SELECT,5.2,16.7,30.0,156,0
2024-03-20T09:10:00,pg-primary,INSERT,10.0,25.0,55.8,31,0
2024-03-20T09:10:00,pg-primary,UPDATE,9.3,32.5,53.5,41,0
2024-03-20T09:10:00,pg-replica,SELECT,5.6,14.6,36.1,121,0
2024-03-20T09:10:00,pg-replica,INSERT,10.3,35.8,77.0,29,0
2024-03-20T09:10:00,pg-replica,UPDATE,9.3,23.5,41.0,35,0
2024-03-20T09:15:00,pg-primary,SELECT,5.1,17.5,37.6,134,0
2024-03-20T09:15:00,pg-primary,INSERT,10.4,34.1,80.7,32,0
2024-03-20T09:15:00,pg-primary,UPDATE,9.3,29.5,55.1,39,0
2024-03-20T09:15:00,pg-replica,SELECT,4.3,12.8,19.5,152,0
2024-03-20T09:15:00,pg-replica,INSERT,9.4,26.1,58.7,38,0
2024-03-20T09:15:00,pg-replica,UPDATE,8.6,25.1,52.1,38,0
2024-03-20T09:20:00,pg-primary,SELECT,5.1,17.4,39.9,161,0
2024-03-20T09:20:00,pg-primary,INSERT,11.3,34.2,79.1,38,0
2024-03-20T09:20:00,pg-primary,UPDATE,10.1,31.1,68.9,38,0
2024-03-20T09:20:00,pg-replica,SELECT,5.0,17.1,28.7,111,0
2024-03-20T09:20:00,pg-replica,INSERT,9.6,29.4,67.7,39,0
2024-03-20T09:20:00,pg-replica,UPDATE,10.2,31.1,73.2,40,0
2024-03-20T09:25:00,pg-primary,SELECT,5.3,15.9,29.7,135,1
2024-03-20T09:25:00,pg-primary,INSERT,10.0,28.0,68.6,37,0
2024-03-20T09:25:00,pg-primary,UPDATE,9.8,30.9,60.1,32,0
2024-03-20T09:25:00,pg-replica,SELECT,3.6,10.1,20.7,144,0
2024-03-20T09:25:00,pg-replica,INSERT,10.4,34.7,60.2,39,0
2024-03-20T09:25:00,pg-replica,UPDATE,11.2,34.9,59.9,29,0
2024-03-20T09:30:00,pg-primary,SELECT,5.2,16.2,25.6,150,0
2024-03-20T09:30:00,pg-primary,INSERT,10.8,28.0,49.1,35,0
2024-03-20T09:30:00,pg-primary,UPDATE,10.7,32.5,51.0,36,0
2024-03-20T09:30:00,pg-replica,SELECT,4.9,14.1,30.3,141,0
2024-03-20T09:30:00,pg-replica,INSERT,8.8,25.6,42.3,41,0
