timestamp,device,read_mbps,write_mbps,read_iops,write_iops,util_pct,await_ms
2024-03-20T14:15:00,/dev/sdb,67.7,51.9,785,550,33.3,157.68
2024-03-20T14:20:00,/dev/sda,67.5,44.7,1000,551,23.5,104.99
2024-03-20T14:20:00,/dev/sdb,76.0,52.0,1174,586,33.1,116.66
2024-03-20T14:25:00,/dev/sda,57.7,47.2,1145,663,27.0,46.83
2024-03-20T14:25:00,/dev/sdb,70.2,47.6,1050,481,25.3,71.93
2024-03-20T14:30:00,/dev/sda,67.6,55.6,1113,528,29.8,49.70
2024-03-20T14:30:00,/dev/sdb,70.0,44.7,835,477,27.9,133.87
2024-03-20T14:35:00,/dev/sda,70.7,51.1,812,551,32.8,67.39
2024-03-20T14:35:00,/dev/sdb,72.6,44.9,751,546,32.7,77.39
2024-03-20T14:40:00,/dev/sda,74.6,43.0,847,516,25.8,167.17
2024-03-20T14:40:00,/dev/sdb,68.1,45.7,998,559,23.1,47.05
2024-03-20T14:45:00,/dev/sda,69.2,50.1,1245,740,24.2,71.69
2024-03-20T14:45:00,/dev/sdb,66.7,44.7,1170,368,27.3,53.63
2024-03-20T14:50:00,/dev/sda,75.6,49.6,1044,411,31.4,157.21
2024-03-20T14:50:00,/dev/sdb,64.4,41.5,764,339,29.9,93.56
2024-03-20T14:55:00,/dev/sda,79.5,42.3,1385,572,36.5,41.43
2024-03-20T14:55:00,/dev/sdb,75.2,53.2,1477,602,25.8,54.67
2024-03-20T15:00:00,/dev/sda,73.5,50.6,1455,697,34.3,54.21
2024-03-20T15:00:00,/dev/sdb,77.1,38.7,912,349,30.7,48.03
2024-03-20T15:05:00,/dev/sda,70.7,51.8,1122,689,26.2,108.17
2024-03-20T15:05:00,/dev/sdb,84.4,45.9,1337,465,36.8,122.71
2024-03-20T15:10:00,/dev/sda,68.9,49.5,1114,468,25.8,109.42
2024-03-20T15:10:00,/dev/sdb,71.5,50.7,1375,573,25.4,75.20
2024-03-20T15:15:00,/dev/sda,78.3,41.9,802,619,25.7,162.51
2024-03-20T15:15:00,/dev/sdb,76.7,44.9,1181,394,24.8,50.83
2024-03-20T15:20:00,/dev/sda,70.3,47.9,1374,563,34.5,38.82
2024-03-20T15:20:00,/dev/sdb,76.6,43.2,1076,575,27.4,102.34
2024-03-20T15:25:00,/dev/sda,66.1,47.8,977,526,32.8,149.36
2024-03-20T15:25:00,/dev/sdb,71.7,46.7,1050,700,34.4,84.61
2024-03-20T15:30:00,/dev/sda,72.5,54.3,742,720,30.9,128.94
2024-03-20T15:30:00,/dev/sdb,93.4,47.0,1036,387,32.2,174.59
2024-03-20T15:35:00,/dev/sda,78.8,52.8,823,572,36.0,155.41
2024-03-20T15:35:00,/dev/sdb,84.9,45.6,1650,429,34.0,100.17
2024-03-20T15:40:00,/dev/sda,76.8,51.3,1019,493,32.6,107.18
2024-03-20T15:40:00,/dev/sdb,71.2,60.7,740,552,29.3,198.82
2024-03-20T15:45:00,/dev/sda,68.5,51.1,813,664,24.0,48.47
2024-03-20T15:45:00,/dev/sdb,79.5,56.0,1186,816,29.1,35.32
2024-03-20T15:50:00,/dev/sda,73.8,48.8,892,465,25.3,47.66
2024-03-20T15:50:00,/dev/sdb,68.0,48.5,878,631,28.0,66.32
2024-03-20T15:55:00,/dev/sda,74.0,49.3,1122,592,34.3,143.82
2024-03-20T15:55:00,/dev/sdb,76.1,50.7,1369,414,37.5,126.30
2024-03-20T16:00:00,/dev/sda,65.6,55.5,1068,763,25.9,82.15
2024-03-20T16:00:00,/dev/sdb,86.3,46.7,1365,547,36.9,110.56
2024-03-20T16:05:00,/dev/sda,74.3,43.1,1032,508,32.1,72.46
2024-03-20T16:05:00,/dev/sdb,93.4,49.2,1814,691,36.3,69.40
2024-03-20T16:10:00,/dev/sda,74.7,53.7,785,777,36.2,161.12
2024-03-20T16:10:00,/dev/sdb,63.7,49.3,795,435,23.7,160.88
2024-03-20T16:15:00,/dev/sda,78.0,49.4,855,700,29.5,122.31
2024-03-20T16:15:00,/dev/sdb,68.2,48.4,859,557,32.2,160.12
2024-03-20T16:20:00,/dev/sda,67.7,62.5,805,614,37.1,47.55
2024-03-20T16:20:00,/dev/sdb,70.7,53.4,876,581,25.2,83.65
2024-03-20T16:25:00,/dev/sda,84.6,47.6,1058,575,35.8,145.34
2024-03-20T16:25:00,/dev/sdb,71.1,51.2,750,430,26.1,188.85
2024-03-20T16:30:00,/dev/sda,72.5,41.0,1238,483,23.8,83.19
2024-03-20T16:30:00,/dev/sdb,84.6,46.5,1280,566,36.3,138.62
2024-03-20T16:35:00,/dev/sda,84.3,58.5,962,685,35.7,52.46
2024-03-20T16:35:00,/dev/sdb,74.5,54.4,846,522,37.5,137.16
2024-03-20T16:40:00,/dev/sda,77.3,54.0,1508,516,39.3,34.13
2024-03-20T16:40:00,/dev/sdb,73.8,52.8,808,708,37.4,110.89
2024-03-20T16:45:00,/dev/sda,70.3,55.5,1186,808,33.1,105.94
2024-03-20T16:45:00,/dev/sdb,81.8,49.3,833,624,37.9,60.45
2024-03-20T16:50:00,/dev/sda,83.2,51.1,976,429,32.6,51.19
2024-03-20T16:50:00,/dev/sdb,83.3,53.3,1268,597,27.7,116.07
2024-03-20T16:55:00,/dev/sda,74.9,46.9,1485,417,33.3,120.86
2024-03-20T16:55:00,/dev/sdb,68.7,52.1,773,655,27.4,109.81
2024-03-20T17:00:00,/dev/sda,67.4,53.1,963,704,26.8,124.46
2024-03-20T17:00:00,/dev/sdb,86.1,42.1,1510,429,34.9,129.35
2024-03-20T17:05:00,/dev/sda,71.9,51.9,823,575,37.0,157.50
2024-03-20T17:05:00,/dev/sdb,69.2,57.7,710,713,29.6,45.53
2024-03-20T17:10:00,/dev/sda,61.3,49.0,997,462,30.2,93.57
2024-03-20T17:10:00,/dev/sdb,76.7,51.9,1195,568,32.0,81.28
2024-03-20T17:15:00,/dev/sda,82.0,59.1,1440,783,30.0,75.41
2024-03-20T17:15:00,/dev/sdb,80.5,47.5,1599,550,36.5,92.66
2024-03-20T17:20:00,/dev/sda,68.3,51.9,1160,561,25.9,48.55
2024-03-20T17:20:00,/dev/sdb,91.8,47.7,1488,529,41.8,122.97
2024-03-20T17:25:00,/dev/sda,59.9,52.4,761,648,27.8,139.12
2024-03-20T17:25:00,/dev/sdb,68.4,43.5,1121,458,22.8,139.05
2024-03-20T17:30:00,/dev/sda,80.3,52.7,1205,600,30.6,52.93
2024-03-20T17:30:00,/dev/sdb,74.8,58.7,1356,596,30.8,77.24
2024-03-20T17:35:00,/dev/sda,73.0,44.2,841,388,24.5,160.78
2024-03-20T17:35:00,/dev/sdb,68.4,50.5,1188,530,28.0,94.24
2024-03-20T17:40:00,/dev/sda,82.6,60.4,1371,600,32.7,125.33
2024-03-20T17:40:00,/dev/sdb,73.8,46.7,1262,535,26.5,88.90
2024-03-20T17:45:00,/dev/sda,65.4,47.9,656,608,25.3,75.17
2024-03-20T17:45:00,/dev/sdb,67.7,41.2,1016,579,30.6,108.32
2024-03-20T17:50:00,/dev/sda,67.6,48.3,1218,568,34.7,71.89
2024-03-20T17:50:00,/dev/sdb,74.4,48.3,1374,662,36.7,46.55
2024-03-20T17:55:00,/dev/sda,81.5,57.5,1068,724,31.7,132.06
2024-03-20T17:55:00,/dev/sdb,79.2,58.0,885,627,31.7,146.56
2024-03-20T18:00:00,/dev/sda,68.3,45.9,1330,527,24.0,98.14
2024-03-20T18:00:00,/dev/sdb,73.7,42.7,1465,402,24.0,96.54
2024-03-20T18:05:00,/dev/sda,74.9,49.0,1369,606,36.1,36.03
2024-03-20T18:05:00,/dev/sdb,73.7,48.0,1428,454,35.5,78.34
2024-03-20T18:10:00,/dev/sda,71.4,47.4,1207,628,30.8,77.74
2024-03-20T18:10:00,/dev/sdb,64.9,42.1,1155,368,28.1,76.00
2024-03-20T18:15:00,/dev/sda,79.4,42.6,1541,544,31.9,95.18
2024-03-20T18:15:00,/dev/sdb,76.8,47.7,843,598,35.4,125.58
2024-03-20T18:20:00,/dev/sda,71.6,42.3,978,341,24.2,69.89
2024-03-20T18:20:00,/dev/sdb,64.4,47.2,986,611,22.6,131.71
2024-03-20T18:25:00,/dev/sda,59.3,43.5,1089,507,20.6,45.49
2024-03-20T18:25:00,/dev/sdb,57.5,47.5,987,536,31.0,45.45
2024-03-20T18:30:00,/dev/sda,79.4,47.2,882,581,37.7,63.33
2024-03-20T18:30:00,/dev/sdb,77.1,41.7,1449,505,35.5,53.32
2024-03-20T18:35:00,/dev/sda,65.5,46.1,784,478,24.9,103.50
2024-03-20T18:35:00,/dev/sdb,56.9,50.4,1082,406,30.0,95.32
2024-03-20T18:40:00,/dev/sda,63.9,39.5,873,413,29.7,100.53
2024-03-20T18:40:00,/dev/sdb,78.9,46.6,1318,468,35.1,49.37
2024-03-20T18:45:00,/dev/sda,81.7,37.7,949,519,28.5,45.29
2024-03-20T18:45:00,/dev/sdb,78.3,45.7,1381,542,35.3,57.36
2024-03-20T18:50:00,/dev/sda,68.3,45.2,1230,577,26.7,72.55
2024-03-20T18:50:00,/dev/sdb,67.1,42.8,1241,616,26.0,96.02
2024-03-20T18:55:00,/dev/sda,71.7,44.2,948,581,32.9,139.62
2024-03-20T18:55:00,/dev/sdb,72.0,41.9,723,607,25.3,89.55
2024-03-20T19:00:00,/dev/sda,77.1,39.9,1271,533,33.8,47.64
2024-03-20T19:00:00,/dev/sdb,67.4,36.0,1142,444,29.6,89.08
2024-03-20T19:05:00,/dev/sda,58.9,49.1,886,468,21.7,149.09
2024-03-20T19:05:00,/dev/sdb,61.2,35.6,1108,488,22.4,51.16
2024-03-20T19:10:00,/dev/sda,65.4,44.4,700,503,26.0,156.09
2024-03-20T19:10:00,/dev/sdb,56.0,39.9,723,519,21.5,116.02
2024-03-20T19:15:00,/dev/sda,73.1,38.0,902,450,23.3,81.29
2024-03-20T19:15:00,/dev/sdb,67.3,33.5,858,385,22.8,161.32
2024-03-20T19:20:00,/dev/sda,50.4,41.7,799,457,27.2,71.84
2024-03-20T19:20:00,/dev/sdb,61.9,44.9,1080,647,22.6,81.60
2024-03-20T19:25:00,/dev/sda,67.8,43.3,1012,591,23.7,96.22
2024-03-20T19:25:00,/dev/sdb,62.5,36.4,687,383,21.3,164.62
2024-03-20T19:30:00,/dev/sda,55.1,35.8,999,403,20.3,69.78
2024-03-20T19:30:00,/dev/sdb,68.0,47.2,976,621,34.4,119.54
2024-03-20T19:35:00,/dev/sda,55.7,43.4,636,456,24.2,49.10
2024-03-20T19:35:00,/dev/sdb,65.1,48.6,954,512,31.9,126.68
2024-03-20T19:40:00,/dev/sda,41.9,42.8,734,487,23.1,57.23
2024-03-20T19:40:00,/dev/sdb,56.5,41.5,695,337,21.4,110.63
2024-03-20T19:45:00,/dev/sda,67.0,34.1,1006,350,24.8,57.47
2024-03-20T19:45:00,/dev/sdb,69.4,42.8,924,574,26.9,96.79
2024-03-20T19:50:00,/dev/sda,74.8,40.2,887,467,26.5,48.29
2024-03-20T19:50:00,/dev/sdb,57.8,42.8,583,538,23.9,72.66
2024-03-20T19:55:00,/dev/sda,59.5,41.4,1092,391,23.6,108.19
2024-03-20T19:55:00,/dev/sdb,67.9,40.4,963,362,28.2,67.58
2024-03-20T20:00:00,/dev/sda,44.2,34.0,812,416,18.8,96.00
2024-03-20T20:00:00,/dev/sdb,56.5,35.5,1085,414,22.0,93.30
2024-03-20T20:05:00,/dev/sda,56.1,39.8,999,535,21.7,63.80
2024-03-20T20:05:00,/dev/sdb,58.8,35.7,1079,478,23.4,82.93
2024-03-20T20:10:00,/dev/sda,51.9,26.2,688,367,19.0,65.59
2024-03-20T20:10:00,/dev/sdb,55.9,35.1,926,360,22.3,113.62
2024-03-20T20:15:00,/dev/sda,41.6,35.0,625,363,17.3,89.59
2024-03-20T20:15:00,/dev/sdb,59.8,37.5,614,519,24.6,61.90
2024-03-20T20:20:00,/dev/sda,54.0,37.2,758,515,22.4,57.99
2024-03-20T20:20:00,/dev/sdb,55.5,35.8,1080,323,19.2,106.94
2024-03-20T20:25:00,/dev/sda,57.6,29.3,951,335,22.7,131.99
2024-03-20T20:25:00,/dev/sdb,55.0,36.3,978,330,26.3,73.79
2024-03-20T20:30:00,/dev/sda,50.1,41.5,703,492,18.6,58.47
2024-03-20T20:30:00,/dev/sdb,56.9,37.2,898,352,26.9,57.89
2024-03-20T20:35:00,/dev/sda,55.8,35.4,788,521,23.4,92.21
2024-03-20T20:35:00,/dev/sdb,64.6,40.5,817,517,23.8,137.31
2024-03-20T20:40:00,/dev/sda,58.6,36.6,1095,409,27.5,103.83
2024-03-20T20:40:00,/dev/sdb,60.9,32.0,658,463,22.7,138.22
2024-03-20T20:45:00,/dev/sda,58.6,31.6,1137,317,19.8,48.17
2024-03-20T20:45:00,/dev/sdb,54.2,33.1,1039,352,19.4,42.03
2024-03-20T20:50:00,/dev/sda,53.6,33.1,685,367,25.8,154.29
2024-03-20T20:50:00,/dev/sdb,56.2,35.1,879,463,25.2,67.23
2024-03-20T20:55:00,/dev/sda,62.5,37.7,1011,463,29.9,67.17
2024-03-20T20:55:00,/dev/sdb,51.3,32.7,824,290,22.7,149.80
2024-03-20T21:00:00,/dev/sda,36.5,27.9,396,398,13.6,87.62
2024-03-20T21:00:00,/dev/sdb,40.9,28.5,808,340,16.9,41.59
2024-03-20T21:05:00,/dev/sda,37.7,29.0,526,299,14.5,145.05
2024-03-20T21:05:00,/dev/sdb,38.3,27.0,757,327,14.8,97.75
2024-03-20T21:10:00,/dev/sda,40.9,27.5,704,317,17.4,63.71
2024-03-20T21:10:00,/dev/sdb,48.6,27.8,968,370,21.7,30.42
2024-03-20T21:15:00,/dev/sda,42.2,27.9,724,243,20.7,128.04
2024-03-20T21:15:00,/dev/sdb,39.6,26.8,701,384,18.4,117.25
2024-03-20T21:20:00,/dev/sda,43.9,26.4,453,259,18.1,54.46
2024-03-20T21:20:00,/dev/sdb,43.0,33.6,580,314,16.9,43.69
2024-03-20T21:25:00,/dev/sda,43.6,30.0,454,410,21.4,145.52
2024-03-20T21:25:00,/dev/sdb,35.4,34.0,394,482,15.4,79.67
2024-03-20T21:30:00,/dev/sda,38.5,31.7,731,303,16.9,85.26
2024-03-20T21:30:00,/dev/sdb,36.6,26.6,621,251,13.9,120.55
2024-03-20T21:35:00,/dev/sda,42.5,29.3,787,315,15.5,74.32
2024-03-20T21:35:00,/dev/sdb,46.8,27.9,630,369,19.0,109.71
2024-03-20T21:40:00,/dev/sda,47.3,31.4,846,417,16.5,113.41
2024-03-20T21:40:00,/dev/sdb,48.4,29.5,848,317,22.7,94.79
2024-03-20T21:45:00,/dev/sda,34.0,23.3,380,226,14.3,75.36
2024-03-20T21:45:00,/dev/sdb,38.1,28.0,522,256,19.2,91.43
2024-03-20T21:50:00,/dev/sda,34.7,24.6,570,295,17.2,69.54
2024-03-20T21:50:00,/dev/sdb,43.5,27.7,493,298,14.8,75.94
2024-03-20T21:55:00,/dev/sda,38.6,28.0,541,409,19.0,63.89
2024-03-20T21:55:00,/dev/sdb,39.1,31.5,589,455,15.9,44.24
2024-03-20T22:00:00,/dev/sda,33.9,18.3,640,201,12.8,102.29
2024-03-20T22:00:00,/dev/sdb,33.8,20.4,392,270,13.7,74.07
2024-03-20T22:05:00,/dev/sda,31.7,18.9,377,244,10.4,125.00
2024-03-20T22:05:00,/dev/sdb,31.8,18.6,419,184,13.7,59.27
2024-03-20T22:10:00,/dev/sda,28.8,19.5,356,271,12.2,89.49
2024-03-20T22:10:00,/dev/sdb,32.9,18.9,375,213,15.4,93.55
2024-03-20T22:15:00,/dev/sda,29.7,16.0,342,139,11.6,148.47
2024-03-20T22:15:00,/dev/sdb,29.9,23.6,394,342,14.9,100.50
2024-03-20T22:20:00,/dev/sda,29.3,14.7,382,174,11.0,90.94
2024-03-20T22:20:00,/dev/sdb,26.2,17.2,314,163,9.7,68.75
2024-03-20T22:25:00,/dev/sda,26.8,18.6,362,196,11.9,47.64
2024-03-20T22:25:00,/dev/sdb,27.4,22.7,457,334,11.4,115.66
2024-03-20T22:30:00,/dev/sda,28.2,22.0,504,290,12.7,110.51
2024-03-20T22:30:00,/dev/sdb,22.2,18.6,293,206,11.4,57.45
2024-03-20T22:35:00,/dev/sda,30.1,19.6,454,212,10.6,102.85
2024-03-20T22:35:00,/dev/sdb,31.3,21.5,380,289,15.2,126.49
2024-03-20T22:40:00,/dev/sda,33.5,21.3,391,194,12.0,95.96
2024-03-20T22:40:00,/dev/sdb,30.1,17.5,407,238,14.0,81.86
2024-03-20T22:45:00,/dev/sda,30.4,14.0,440,166,9.7,120.20
2024-03-20T22:45:00,/dev/sdb,33.2,18.0,362,264,14.3,71.11
2024-03-20T22:50:00,/dev/sda,29.6,21.6,466,263,14.3,98.99
2024-03-20T22:50:00,/dev/sdb,28.3,18.3,519,204,10.0,70.92
2024-03-20T22:55:00,/dev/sda,29.6,23.8,397,330,15.8,76.47
2024-03-20T22:55:00,/dev/sdb,30.4,20.7,558,259,10.3,52.97
2024-03-20T23:00:00,/dev/sda,34.4,21.5,373,205,13.2,77.47
2024-03-20T23:00:00,/dev/sdb,28.8,19.3,374,217,10.0,112.98
2024-03-20T23:05:00,/dev/sda,29.8,20.1,312,297,14.6,58.64
2024-03-20T23:05:00,/dev/sdb,29.2,20.0,408,217,14.4,127.79
2024-03-20T23:10:00,/dev/sda,30.5,19.4,602,274,11.9,47.15
2024-03-20T23:10:00,/dev/sdb,23.0,19.2,232,231,9.4,69.29
2024-03-20T23:15:00,/dev/sda,29.8,20.9,545,263,14.5,94.75
2024-03-20T23:15:00,/dev/sdb,31.7,23.9,379,259,11.2,165.60
2024-03-20T23:20:00,/dev/sda,28.2,18.9,308,209,10.1,72.88
2024-03-20T23:20:00,/dev/sdb,32.3,21.1,613,211,15.6,51.46
2024-03-20T23:25:00,/dev/sda,31.5,22.0,596,257,13.2,70.88
2024-03-20T23:25:00,/dev/sdb,30.7,19.8,570,187,11.3,62.52
2024-03-20T23:30:00,/dev/sda,29.4,19.6,375,215,10.1,82.20
2024-03-20T23:30:00,/dev/sdb,28.1,22.0,405,330,14.2,84.66
2024-03-20T23:35:00,/dev/sda,28.5,19.1,371,178,13.7,80.88
2024-03-20T23:35:00,/dev/sdb,30.5,21.7,540,185,13.0,59.59
2024-03-20T23:40:00,/dev/sda,27.1,22.9,486,263,11.9,58.87
2024-03-20T23:40:00,/dev/sdb,20.6,17.0,240,241,10.4,82.58
2024-03-20T23:45:00,/dev/sda,30.9,23.8,351,284,11.2,132.02
2024-03-20T23:45:00,/dev/sdb,31.7,22.1,549,218,14.3,138.02
2024-03-20T23:50:00,/dev/sda,32.7,20.0,491,208,15.2,92.31
2024-03-20T23:50:00,/dev/sdb,31.7,19.6,441,195,11.9,111.70
2024-03-20T23:55:00,/dev/sda,35.3,20.4,559,194,14.1,66.02
2024-03-20T23:55:00,/dev/sdb,27.7,20.8,512,258,13.3,59.19
