timestamp,interface,rx_mbps,tx_mbps,rx_packets_k,tx_packets_k,errors,drops
2024-03-20T15:40:00,eth0,149.8,49.2,13.1,5.8,0,0
2024-03-20T15:40:00,eth1,170.6,64.4,18.8,5.5,0,0
2024-03-20T15:45:00,eth0,178.9,59.3,15.3,5.9,0,0
2024-03-20T15:45:00,eth1,163.0,68.9,16.2,7.1,0,0
2024-03-20T15:50:00,eth0,129.2,57.4,10.8,5.6,0,0
2024-03-20T15:50:00,eth1,130.4,42.5,14.9,4.3,0,0
2024-03-20T15:55:00,eth0,123.6,41.0,14.2,4.3,3,0
2024-03-20T15:55:00,eth1,195.9,61.1,15.8,5.8,0,0
2024-03-20T16:00:00,eth0,114.6,44.7,11.1,5.0,0,0
2024-03-20T16:00:00,eth1,134.8,56.4,15.0,5.3,0,0
2024-03-20T16:05:00,eth0,166.1,77.8,14.2,8.7,0,1
2024-03-20T16:05:00,eth1,144.3,59.3,16.0,6.6,0,0
2024-03-20T16:10:00,eth0,198.9,91.2,20.3,7.7,0,0
2024-03-20T16:10:00,eth1,158.3,50.3,13.7,5.1,0,0
2024-03-20T16:15:00,eth0,162.8,63.4,14.0,5.2,0,0
2024-03-20T16:15:00,eth1,119.0,52.5,11.7,4.6,4,0
2024-03-20T16:20:00,eth0,183.5,67.2,21.8,7.6,0,0
2024-03-20T16:20:00,eth1,161.8,79.4,16.1,7.0,0,0
2024-03-20T16:25:00,eth0,151.4,58.6,14.2,6.7,0,0
2024-03-20T16:25:00,eth1,154.0,67.9,16.0,6.8,0,0
2024-03-20T16:30:00,eth0,103.9,47.9,11.5,5.0,0,0
2024-03-20T16:30:00,eth1,229.4,111.9,26.8,12.7,0,0
2024-03-20T16:35:00,eth0,162.5,50.8,14.6,4.3,0,1
2024-03-20T16:35:00,eth1,166.9,82.8,16.0,8.0,0,0
2024-03-20T16:40:00,eth0,118.0,54.2,9.7,5.6,0,0
2024-03-20T16:40:00,eth1,129.9,45.5,10.5,4.8,0,0
2024-03-20T16:45:00,eth0,157.9,69.9,17.4,8.0,0,0
2024-03-20T16:45:00,eth1,147.0,44.2,13.2,5.3,0,0
2024-03-20T16:50:00,eth0,179.8,72.0,20.2,6.6,0,0
2024-03-20T16:50:00,eth1,158.1,76.8,15.1,8.0,0,0
2024-03-20T16:55:00,eth0,141.0,59.0,15.1,6.6,0,0
2024-03-20T16:55:00,eth1,138.0,49.5,13.3,4.7,0,0
2024-03-20T17:00:00,eth0,145.0,57.4,13.1,5.1,0,0
2024-03-20T17:00:00,eth1,153.4,51.6,16.8,6.1,0,0
2024-03-20T17:05:00,eth0,104.5,52.2,10.2,4.2,0,0
2024-03-20T17:05:00,eth1,122.5,40.8,11.9,4.9,0,0
2024-03-20T17:10:00,eth0,120.7,56.0,12.3,4.9,0,0
2024-03-20T17:10:00,eth1,152.0,50.4,16.2,4.1,0,0
2024-03-20T17:15:00,eth0,188.6,91.9,22.2,10.3,0,0
2024-03-20T17:15:00,eth1,175.2,78.9,18.0,8.2,0,0
2024-03-20T17:20:00,eth0,134.9,43.5,16.1,5.2,0,0
2024-03-20T17:20:00,eth1,150.5,64.0,17.8,7.5,0,0
2024-03-20T17:25:00,eth0,181.3,88.1,21.0,8.1,0,0
2024-03-20T17:25:00,eth1,99.7,38.9,11.5,3.7,0,0
2024-03-20T17:30:00,eth0,125.2,50.3,12.2,4.0,0,0
2024-03-20T17:30:00,eth1,136.4,48.0,11.2,4.7,0,0
2024-03-20T17:35:00,eth0,169.8,63.9,14.2,6.6,0,0
2024-03-20T17:35:00,eth1,111.3,35.3,9.6,4.1,0,0
2024-03-20T17:40:00,eth0,154.3,59.3,17.9,5.1,0,0
2024-03-20T17:40:00,eth1,117.8,57.6,12.6,6.6,0,0
2024-03-20T17:45:00,eth0,166.4,73.7,15.0,8.2,0,0
2024-03-20T17:45:00,eth1,152.1,56.4,12.4,6.5,0,0
2024-03-20T17:50:00,eth0,136.7,59.9,14.0,5.6,0,0
2024-03-20T17:50:00,eth1,192.1,93.4,19.8,10.7,0,0
2024-03-20T17:55:00,eth0,159.7,76.2,18.7,8.2,0,0
2024-03-20T17:55:00,eth1,175.2,66.0,15.8,6.0,0,0
2024-03-20T18:00:00,eth0,119.6,37.4,9.6,3.8,0,0
2024-03-20T18:00:00,eth1,141.8,70.3,13.4,7.8,0,0
2024-03-20T18:05:00,eth0,126.4,50.6,13.0,5.6,0,0
2024-03-20T18:05:00,eth1,133.8,54.4,13.4,5.7,0,0
2024-03-20T18:10:00,eth0,135.3,67.4,14.9,6.6,0,0
2024-03-20T18:10:00,eth1,160.0,67.9,13.2,6.2,0,0
2024-03-20T18:15:00,eth0,107.1,47.7,10.1,5.3,0,0
2024-03-20T18:15:00,eth1,118.8,59.4,13.7,6.4,0,0
2024-03-20T18:20:00,eth0,128.4,47.3,15.3,3.9,0,0
2024-03-20T18:20:00,eth1,93.9,30.0,8.8,3.4,2,0
2024-03-20T18:25:00,eth0,169.5,67.6,15.3,7.1,0,0
2024-03-20T18:25:00,eth1,127.3,60.4,13.7,5.5,0,0
2024-03-20T18:30:00,eth0,149.6,67.0,17.3,7.9,0,0
2024-03-20T18:30:00,eth1,117.5,51.7,12.2,5.3,0,0
2024-03-20T18:35:00,eth0,93.4,28.1,9.0,3.2,0,0
2024-03-20T18:35:00,eth1,125.2,48.6,12.1,5.5,0,0
2024-03-20T18:40:00,eth0,130.6,49.5,12.4,4.5,0,0
2024-03-20T18:40:00,eth1,148.2,62.8,17.3,6.8,0,0
2024-03-20T18:45:00,eth0,119.7,48.1,12.3,5.2,0,0
2024-03-20T18:45:00,eth1,131.2,54.8,15.6,6.1,1,0
2024-03-20T18:50:00,eth0,131.3,40.9,14.1,4.1,0,0
2024-03-20T18:50:00,eth1,106.2,39.9,11.4,3.8,0,0
2024-03-20T18:55:00,eth0,133.6,62.3,13.6,6.9,0,0
2024-03-20T18:55:00,eth1,129.9,47.1,12.5,5.1,0,0
2024-03-20T19:00:00,eth0,119.6,37.2,11.9,3.1,0,0
2024-03-20T19:00:00,eth1,138.2,49.8,11.8,5.0,0,0
2024-03-20T19:05:00,eth0,116.0,43.5,13.3,4.8,0,0
2024-03-20T19:05:00,eth1,137.7,53.3,13.8,4.4,0,0
2024-03-20T19:10:00,eth0,152.6,55.3,14.8,5.2,0,0
2024-03-20T19:10:00,eth1,123.6,59.1,12.7,6.6,0,0
2024-03-20T19:15:00,eth0,126.5,58.3,10.3,5.0,0,0
2024-03-20T19:15:00,eth1,151.7,69.8,17.5,7.8,0,0
2024-03-20T19:20:00,eth0,96.2,29.9,9.2,2.8,0,0
2024-03-20T19:20:00,eth1,134.5,41.8,14.5,4.5,0,0
2024-03-20T19:25:00,eth0,127.6,62.9,14.3,6.1,0,0
2024-03-20T19:25:00,eth1,134.2,53.0,12.9,5.9,0,0
2024-03-20T19:30:00,eth0,129.7,57.3,10.9,5.4,0,0
2024-03-20T19:30:00,eth1,127.6,62.7,12.9,6.3,0,0
2024-03-20T19:35:00,eth0,124.0,37.6,12.3,3.8,0,0
2024-03-20T19:35:00,eth1,70.4,35.1,6.0,4.0,0,0
2024-03-20T19:40:00,eth0,139.0,63.6,11.2,7.1,0,0
2024-03-20T19:40:00,eth1,113.7,43.4,10.3,3.8,0,0
2024-03-20T19:45:00,eth0,115.7,36.0,11.7,3.2,0,0
2024-03-20T19:45:00,eth1,80.4,27.8,7.5,2.9,0,0
2024-03-20T19:50:00,eth0,142.7,70.6,15.0,6.7,0,0
2024-03-20T19:50:00,eth1,127.6,46.2,10.8,4.7,0,0
2024-03-20T19:55:00,eth0,973.5,104.7,104.2,10.2,0,0
2024-03-20T19:55:00,eth1,108.9,46.9,10.2,4.0,0,0
2024-03-20T20:00:00,eth0,942.7,144.7,104.4,15.1,0,0
2024-03-20T20:00:00,eth1,123.2,53.8,12.9,6.1,0,0
2024-03-20T20:05:00,eth0,888.2,164.2,97.4,16.3,5,0
2024-03-20T20:05:00,eth1,74.8,32.7,8.4,3.8,0,3
2024-03-20T20:10:00,eth0,900.3,124.7,73.5,11.6,0,0
2024-03-20T20:10:00,eth1,110.8,46.7,12.4,4.2,0,0
2024-03-20T20:15:00,eth0,960.2,188.1,77.3,21.5,0,0
2024-03-20T20:15:00,eth1,116.6,52.2,11.7,5.7,0,0
2024-03-20T20:20:00,eth0,894.9,117.2,80.7,13.7,0,0
2024-03-20T20:20:00,eth1,131.7,50.8,14.9,4.5,0,0
2024-03-20T20:25:00,eth0,118.7,40.8,12.8,4.2,3,0
2024-03-20T20:25:00,eth1,108.2,45.4,9.3,4.5,0,0
2024-03-20T20:30:00,eth0,117.2,54.0,12.0,5.2,0,0
2024-03-20T20:30:00,eth1,82.6,27.3,9.5,2.9,0,0
2024-03-20T20:35:00,eth0,92.2,30.1,9.1,2.7,0,0
2024-03-20T20:35:00,eth1,118.1,44.3,9.6,3.7,0,0
2024-03-20T20:40:00,eth0,99.8,35.0,9.1,4.1,0,0
2024-03-20T20:40:00,eth1,85.3,35.7,7.4,3.2,0,0
2024-03-20T20:45:00,eth0,143.1,61.8,14.3,5.9,0,0
2024-03-20T20:45:00,eth1,93.4,38.6,11.1,3.9,0,0
2024-03-20T20:50:00,eth0,70.0,23.3,5.9,2.6,2,0
2024-03-20T20:50:00,eth1,84.0,25.2,6.9,2.5,0,0
2024-03-20T20:55:00,eth0,103.5,48.5,10.8,5.6,0,0
2024-03-20T20:55:00,eth1,101.0,44.8,8.6,4.6,0,0
2024-03-20T21:00:00,eth0,72.1,22.5,7.9,2.6,0,0
2024-03-20T21:00:00,eth1,79.2,27.6,9.3,2.9,0,0
2024-03-20T21:05:00,eth0,72.6,32.9,7.4,2.8,0,0
2024-03-20T21:05:00,eth1,95.5,47.4,8.8,5.1,0,3
2024-03-20T21:10:00,eth0,76.2,35.6,7.3,3.1,0,0
2024-03-20T21:10:00,eth1,73.8,36.1,8.7,3.7,0,0
2024-03-20T21:15:00,eth0,93.1,36.1,11.1,3.8,0,0
2024-03-20T21:15:00,eth1,78.0,23.6,8.3,2.8,0,0
2024-03-20T21:20:00,eth0,94.3,47.0,8.4,4.3,0,0
2024-03-20T21:20:00,eth1,87.6,28.0,9.2,3.3,0,0
2024-03-20T21:25:00,eth0,62.3,18.9,6.9,2.1,0,0
2024-03-20T21:25:00,eth1,78.5,28.2,6.7,2.9,0,0
2024-03-20T21:30:00,eth0,84.3,38.5,8.5,3.9,0,0
2024-03-20T21:30:00,eth1,89.0,38.0,7.5,3.8,0,0
2024-03-20T21:35:00,eth0,76.8,23.5,8.6,2.3,0,0
2024-03-20T21:35:00,eth1,71.5,29.6,8.3,2.4,0,0
2024-03-20T21:40:00,eth0,81.6,38.8,9.0,3.7,0,0
2024-03-20T21:40:00,eth1,73.8,30.6,8.4,2.7,1,0
2024-03-20T21:45:00,eth0,103.2,49.5,9.8,4.2,0,0
2024-03-20T21:45:00,eth1,76.9,28.2,7.1,3.3,0,0
2024-03-20T21:50:00,eth0,71.3,23.3,6.5,2.4,0,0
2024-03-20T21:50:00,eth1,59.6,25.9,6.8,2.6,0,0
2024-03-20T21:55:00,eth0,53.3,20.6,4.6,1.8,0,0
2024-03-20T21:55:00,eth1,61.1,25.5,6.0,2.9,0,0
2024-03-20T22:00:00,eth0,48.9,17.3,4.2,2.0,0,0
2024-03-20T22:00:00,eth1,62.1,24.7,7.0,2.3,0,0
2024-03-20T22:05:00,eth0,52.3,24.5,5.0,2.8,0,3
2024-03-20T22:05:00,eth1,46.6,14.4,4.9,1.3,0,0
2024-03-20T22:10:00,eth0,49.6,16.6,5.6,1.5,0,0
2024-03-20T22:10:00,eth1,52.4,21.0,6.1,2.2,0,0
2024-03-20T22:15:00,eth0,49.5,19.7,5.3,2.3,0,0
2024-03-20T22:15:00,eth1,52.6,18.5,5.2,1.5,0,0
2024-03-20T22:20:00,eth0,58.8,28.6,6.5,2.3,0,0
2024-03-20T22:20:00,eth1,46.6,22.8,4.9,2.5,0,0
2024-03-20T22:25:00,eth0,49.8,16.7,4.9,1.9,0,0
2024-03-20T22:25:00,eth1,50.2,18.2,4.9,2.0,3,0
2024-03-20T22:30:00,eth0,55.4,17.2,5.7,1.5,1,0
2024-03-20T22:30:00,eth1,37.8,15.8,4.1,1.3,0,0
2024-03-20T22:35:00,eth0,55.3,26.3,5.7,2.4,0,0
2024-03-20T22:35:00,eth1,40.4,14.0,4.3,1.6,0,0
2024-03-20T22:40:00,eth0,45.1,21.3,4.2,2.2,0,0
2024-03-20T22:40:00,eth1,48.2,15.6,5.5,1.3,0,0
2024-03-20T22:45:00,eth0,68.4,23.3,6.3,2.4,0,0
2024-03-20T22:45:00,eth1,40.7,18.5,3.3,1.7,0,0
2024-03-20T22:50:00,eth0,46.1,20.1,3.8,2.3,0,0
2024-03-20T22:50:00,eth1,43.5,19.9,4.1,1.8,0,0
2024-03-20T22:55:00,eth0,41.2,15.8,3.4,1.8,0,0
2024-03-20T22:55:00,eth1,64.3,28.9,6.3,3.0,0,0
2024-03-20T23:00:00,eth0,49.9,20.4,4.4,1.9,0,0
2024-03-20T23:00:00,eth1,56.3,21.2,6.7,2.5,0,0
2024-03-20T23:05:00,eth0,58.0,21.3,4.8,2.4,0,0
2024-03-20T23:05:00,eth1,45.2,17.1,4.4,1.6,0,0
2024-03-20T23:10:00,eth0,55.2,24.6,4.4,2.0,0,0
2024-03-20T23:10:00,eth1,58.1,21.2,4.8,2.2,0,0
2024-03-20T23:15:00,eth0,53.5,18.5,6.3,2.2,0,0
2024-03-20T23:15:00,eth1,49.8,18.8,5.2,2.0,0,0
2024-03-20T23:20:00,eth0,47.7,18.0,5.1,1.6,0,0
2024-03-20T23:20:00,eth1,42.2,17.9,4.9,1.7,0,0
2024-03-20T23:25:00,eth0,60.6,30.3,7.0,3.2,0,0
2024-03-20T23:25:00,eth1,45.9,21.0,5.3,2.0,0,2
2024-03-20T23:30:00,eth0,50.7,15.7,4.7,1.5,0,0
2024-03-20T23:30:00,eth1,38.4,18.5,3.6,2.1,0,0
2024-03-20T23:35:00,eth0,35.3,13.0,3.4,1.1,0,0
2024-03-20T23:35:00,eth1,55.8,21.7,4.9,1.8,0,0
2024-03-20T23:40:00,eth0,42.5,18.5,4.5,2.2,0,0
2024-03-20T23:40:00,eth1,59.8,18.5,7.1,1.7,0,0
2024-03-20T23:45:00,eth0,46.0,15.7,5.3,1.3,0,0
2024-03-20T23:45:00,eth1,61.3,18.8,5.4,1.5,0,0
2024-03-20T23:50:00,eth0,49.4,17.8,5.2,1.5,0,0
2024-03-20T23:50:00,eth1,52.8,25.2,5.5,2.2,0,0
2024-03-20T23:55:00,eth0,50.0,21.9,4.7,1.8,0,0
2024-03-20T23:55:00,eth1,33.6,12.8,3.3,1.5,1,0
